order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin
US-2020-137680,24/02/2019,02/03/2019,Jennifer Halladay,TOPS,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Consumer,Office Supplies,Paper,West,97504,Medford,Oregon,United States,0.20,7.69,3,"22,776.00","3,375.00"
US-2020-137680,24/02/2019,02/03/2019,Jennifer Halladay,Message Book,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Consumer,Office Supplies,Paper,West,97504,Medford,Oregon,United States,0.20,11.10,4,"32,896.00","3,375.00"
US-2020-156545,27/02/2019,03/03/2019,Joy Smith,Zebra,Zebra Zazzle Fluorescent Highlighters,Consumer,Office Supplies,Art,East,43229,Columbus,Ohio,United States,0.20,3.40,4,"19,456.00",175.00
US-2020-104269,01/03/2019,06/03/2019,Dave Brooks,Global,Global Deluxe High-Back Manager's Chair,Consumer,Furniture,Chairs,West,98115,Seattle,Washington,United States,0.20,"514,764.00",2,"457,568.00","1,125.00"
US-2020-113880,01/03/2019,05/03/2019,Vicky Freymann,Novimex,Novimex Swivel Fabric Task Chair,Home Office,Furniture,Chairs,Central,60126,Elmhurst,Illinois,United States,0.30,"-1,721,172.00",6,"634,116.00","-271,428,571.00"
US-2020-113880,01/03/2019,05/03/2019,Vicky Freymann,Other,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Home Office,Office Supplies,Paper,Central,60126,Elmhurst,Illinois,United States,0.20,5.68,3,"17,472.00",325.00
US-2020-131009,01/03/2019,05/03/2019,Shahid Collister,Other,Harbour Creations Steel Folding Chair,Consumer,Furniture,Chairs,Central,79907,El Paso,Texas,United States,0.30,0.00,6,362.25,0.00
US-2020-131009,01/03/2019,05/03/2019,Shahid Collister,DAX,DAX Black Cherry Wood-Tone Poster Frame,Consumer,Furniture,Furnishings,Central,79907,El Paso,Texas,United States,0.60,"-349,536.00",6,"63,552.00",-0.55
US-2020-131009,01/03/2019,05/03/2019,Shahid Collister,Other,Plymouth Boxed Rubber Bands by Plymouth,Consumer,Office Supplies,Fasteners,Central,79907,El Paso,Texas,United States,0.20,"-35,325.00",5,18.84,"-1,875.00"
US-2020-131009,01/03/2019,05/03/2019,Shahid Collister,Fellowes,Fellowes Bankers Box Recycled Super Stor/Drawer,Consumer,Office Supplies,Storage,Central,79907,El Paso,Texas,United States,0.20,"-226,716.00",3,"129,552.00",-175.00
US-2020-143707,01/03/2019,05/03/2019,Hallie Redmond,Other,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Home Office,Technology,Phones,East,10035,New York City,New York,United States,0.00,1.60,3,5.94,0.27
US-2020-168312,01/03/2019,07/03/2019,Giulietta Weimer,Bevis,Bevis Round Conference Room Tables and Bases,Consumer,Furniture,Tables,Central,77036,Houston,Texas,United States,0.30,"-430,296.00",3,"376,509.00","-114,285,714.00"
US-2020-168312,01/03/2019,07/03/2019,Giulietta Weimer,Other,Recycled Steel Personal File for Hanging File Folders,Consumer,Office Supplies,Storage,Central,77036,Houston,Texas,United States,0.20,8.58,3,"137,352.00",625.00
US-2020-107524,02/03/2019,08/03/2019,Kristina Nunn,Staple envelope,Staple envelope,Home Office,Office Supplies,Envelopes,East,10009,New York City,New York,United States,0.00,5.34,2,11.36,0.47
US-2020-107524,02/03/2019,08/03/2019,Kristina Nunn,Array,"Array Parchment Paper, Assorted Colors",Home Office,Office Supplies,Paper,East,10009,New York City,New York,United States,0.00,"17,472.00",5,36.40,0.48
US-2020-111157,02/03/2019,06/03/2019,Nicole Hansen,Xerox 1971,Xerox 1971,Corporate,Office Supplies,Paper,East,19120,Philadelphia,Pennsylvania,United States,0.20,1.07,1,"3,424.00","3,125.00"
US-2020-111157,02/03/2019,06/03/2019,Nicole Hansen,Other,Hypercom P1300 Pinpad,Corporate,Technology,Accessories,East,19120,Philadelphia,Pennsylvania,United States,0.20,32.13,3,151.20,"2,125.00"
US-2020-105648,03/03/2019,07/03/2019,Eva Jacobs,Bevis,"Bevis Oval Conference Table, Walnut",Consumer,Furniture,Tables,West,92037,San Diego,California,United States,0.20,"-234,882.00",3,"626,352.00",-375.00
US-2020-127964,03/03/2019,08/03/2019,Anne Pryor,Cardinal,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Home Office,Office Supplies,Binders,East,10035,New York City,New York,United States,0.20,9.18,5,25.32,"3,625.00"
US-2020-127964,03/03/2019,08/03/2019,Anne Pryor,Ibico,Ibico Laser Imprintable Binding System Covers,Home Office,Office Supplies,Binders,East,10035,New York City,New York,United States,0.20,"40,872.00",3,125.76,325.00
US-2020-127964,03/03/2019,08/03/2019,Anne Pryor,Other,PowerGen Dual USB Car Charger,Home Office,Technology,Phones,East,10035,New York City,New York,United States,0.00,4.60,1,9.99,0.46
US-2020-127978,03/03/2019,08/03/2019,Jill Stevenson,O'Sullivan,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Corporate,Furniture,Bookcases,East,43229,Columbus,Ohio,United States,0.50,"-199,617.00",5,302.45,-0.66
US-2020-127978,03/03/2019,08/03/2019,Jill Stevenson,Avery,Avery 495,Corporate,Office Supplies,Labels,East,43229,Columbus,Ohio,United States,0.20,"4,914.00",3,"46,006.00",325.00
US-2020-127978,03/03/2019,08/03/2019,Jill Stevenson,Eldon,Eldon Shelf Savers Cubes and Bins,Corporate,Office Supplies,Storage,East,43229,Columbus,Ohio,United States,0.20,"-100,512.00",8,"44,672.00",-225.00
US-2020-130421,03/03/2019,07/03/2019,Sam Craven,Other,3.6 Cubic Foot Counter Height Office Refrigerator,Consumer,Office Supplies,Appliances,Central,77095,Houston,Texas,United States,0.80,"-4,596,072.00",3,"176,772.00",-2.60
US-2020-155852,03/03/2019,07/03/2019,Ashley Jarboe,Zebra,Zebra Zazzle Fluorescent Highlighters,Consumer,Office Supplies,Art,South,28403,Wilmington,North Carolina,United States,0.20,3.40,4,"19,456.00",175.00
US-2020-116239,04/03/2019,04/03/2019,Clay Ludtke,Other,Sensible Storage WireTech Storage Systems,Consumer,Office Supplies,Storage,South,29203,Columbia,South Carolina,United States,0.00,"17,745.00",5,354.90,0.05
US-2020-117016,04/03/2019,09/03/2019,Sanjit Chand,BIC,"BIC Brite Liner Highlighters, Chisel Tip",Consumer,Office Supplies,Art,South,33063,Margate,Florida,United States,0.20,2.33,3,"15,552.00",0.15
US-2020-169061,05/03/2019,08/03/2019,Aimee Bixby,Newell,Newell 345,Consumer,Office Supplies,Art,East,10701,Yonkers,New York,United States,0.00,"154,752.00",3,59.52,0.26
US-2020-169061,05/03/2019,08/03/2019,Aimee Bixby,GBC,GBC Wire Binding Combs,Consumer,Office Supplies,Binders,East,10701,Yonkers,New York,United States,0.20,"167,508.00",6,"49,632.00","3,375.00"
US-2020-169061,05/03/2019,08/03/2019,Aimee Bixby,Xerox,Xerox 1891,Consumer,Office Supplies,Paper,East,10701,Yonkers,New York,United States,0.00,"459,754.00",2,97.82,0.47
US-2020-169061,05/03/2019,08/03/2019,Aimee Bixby,Acme,Acme Forged Steel Scissors with Black Enamel Handles,Consumer,Office Supplies,Supplies,East,10701,Yonkers,New York,United States,0.00,5.40,2,18.62,0.29
US-2020-169061,05/03/2019,08/03/2019,Aimee Bixby,Logitech,Logitech Wireless Gaming Headset G930,Consumer,Technology,Accessories,East,10701,Yonkers,New York,United States,0.00,"1,775,889.00",3,479.97,0.37
US-2020-104563,07/03/2019,12/03/2019,Craig Molinari,Office Star,Office Star - Task Chair with Contemporary Loop Arms,Corporate,Furniture,Chairs,West,98103,Seattle,Washington,United States,0.20,"218,352.00",6,"436,704.00",0.05
US-2020-104563,07/03/2019,12/03/2019,Craig Molinari,Global,"Global Leather and Oak Executive Chair, Black",Corporate,Furniture,Chairs,West,98103,Seattle,Washington,United States,0.20,"541,764.00",2,"481,568.00","1,125.00"
US-2020-104563,07/03/2019,12/03/2019,Craig Molinari,Newell,Newell Chalk Holder,Corporate,Office Supplies,Art,West,98103,Seattle,Washington,United States,0.00,"9,499.00",5,20.65,0.46
US-2020-104563,07/03/2019,12/03/2019,Craig Molinari,Other,"Contico 72""H Heavy-Duty Storage System",Corporate,Office Supplies,Storage,West,98103,Seattle,Washington,United States,0.00,0.00,5,204.90,0.00
US-2020-131982,07/03/2019,11/03/2019,Nora Pelletier,Other,Catalog Binders with Expanding Posts,Home Office,Office Supplies,Binders,West,98198,Des Moines,Washington,United States,0.20,33.64,2,"107,648.00","3,125.00"
US-2020-156587,07/03/2019,08/03/2019,Aaron Bergman,Global,"Global Push Button Manager's Chair, Indigo",Consumer,Furniture,Chairs,West,98103,Seattle,Washington,United States,0.20,5.48,1,"48,712.00","1,125.00"
US-2020-156587,07/03/2019,08/03/2019,Aaron Bergman,Newell,Newell 330,Consumer,Office Supplies,Art,West,98103,Seattle,Washington,United States,0.00,4.66,3,17.94,0.26
US-2020-156587,07/03/2019,08/03/2019,Aaron Bergman,Carina,"Carina 42""Hx23 3/4""W Media Storage Unit",Consumer,Office Supplies,Storage,West,98103,Seattle,Washington,United States,0.00,4.86,3,242.94,0.02
US-2020-100279,10/03/2019,14/03/2019,Scott Williamson,Other,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Consumer,Office Supplies,Paper,Central,48073,Royal Oak,Michigan,United States,0.00,10.74,2,22.38,0.48
US-2020-140116,10/03/2019,17/03/2019,Kean Thornton,Boston,"BOSTON Ranger #55 Pencil Sharpener, Black",Consumer,Office Supplies,Art,West,80219,Denver,Colorado,United States,0.20,9.36,4,"83,168.00","1,125.00"
US-2020-140116,10/03/2019,17/03/2019,Kean Thornton,Tennsco,Tennsco 6- and 18-Compartment Lockers,Consumer,Office Supplies,Storage,West,80219,Denver,Colorado,United States,0.20,"-159,102.00",3,"636,408.00",-25.00
US-2020-103338,11/03/2019,15/03/2019,Richard Bierner,Other,Economy #2 Pencils,Consumer,Office Supplies,Art,West,95661,Roseville,California,United States,0.00,2.07,3,7.98,0.26
US-2020-114790,11/03/2019,13/03/2019,Filia McAdams,Fellowes,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Corporate,Office Supplies,Appliances,South,40475,Richmond,Kentucky,United States,0.00,"381,576.00",3,146.76,0.26
US-2020-114790,11/03/2019,13/03/2019,Filia McAdams,Xerox,Xerox 198,Corporate,Office Supplies,Paper,South,40475,Richmond,Kentucky,United States,0.00,7.02,3,14.94,0.47
US-2020-114790,11/03/2019,13/03/2019,Filia McAdams,Maxell,Maxell DVD-RAM Discs,Corporate,Technology,Accessories,South,40475,Richmond,Kentucky,United States,0.00,"141,728.00",2,32.96,0.43
US-2020-114790,11/03/2019,13/03/2019,Filia McAdams,Panasonic,Panasonic KX-TG9471B,Corporate,Technology,Phones,South,40475,Richmond,Kentucky,United States,0.00,"1,646,316.00",3,587.97,0.28
US-2020-158337,11/03/2019,14/03/2019,Kelly Andreada,Southworth,"Southworth 100% Résumé Paper, 24lb.",Consumer,Office Supplies,Paper,East,10024,New York City,New York,United States,0.00,"49,014.00",14,108.92,0.45
US-2020-166884,11/03/2019,16/03/2019,Chloris Kastensmidt,Eldon,Eldon Wave Desk Accessories,Consumer,Furniture,Furnishings,East,43229,Columbus,Ohio,United States,0.20,"2,288.00",5,8.32,275.00
US-2020-166884,11/03/2019,16/03/2019,Chloris Kastensmidt,Stockwell,Stockwell Push Pins,Consumer,Office Supplies,Fasteners,East,43229,Columbus,Ohio,United States,0.20,1.70,6,"10,464.00","1,625.00"
US-2020-100293,14/03/2019,18/03/2019,Neil Französisch,Xerox,Xerox 1887,Home Office,Office Supplies,Paper,South,32216,Jacksonville,Florida,United States,0.20,"318,696.00",6,"91,056.00",0.35
US-2020-114510,14/03/2019,19/03/2019,Jason Fortune-,GBC,GBC Wire Binding Combs,Consumer,Office Supplies,Binders,West,84321,Logan,Utah,United States,0.20,11.17,4,"33,088.00","3,375.00"
US-2020-114510,14/03/2019,19/03/2019,Jason Fortune-,Other,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Consumer,Office Supplies,Binders,West,84321,Logan,Utah,United States,0.20,"201,656.00",2,"62,048.00",325.00
US-2020-114510,14/03/2019,19/03/2019,Jason Fortune-,Carina,Carina Double Wide Media Storage Towers in Natural & Black,Consumer,Office Supplies,Storage,West,84321,Logan,Utah,United States,0.00,3.24,1,80.98,0.04
US-2020-114510,14/03/2019,19/03/2019,Jason Fortune-,Staple magnet,Staple magnet,Consumer,Office Supplies,Storage,West,84321,Logan,Utah,United States,0.00,5.77,2,21.36,0.27
US-2020-114510,14/03/2019,19/03/2019,Jason Fortune-,Imation,Imation 30456 USB Flash Drive 8GB,Consumer,Technology,Accessories,West,84321,Logan,Utah,United States,0.00,"6,624.00",12,82.80,0.08
US-2020-125521,14/03/2019,19/03/2019,Christine Kargatis,Global,Global Commerce Series High-Back Swivel/Tilt Chairs,Home Office,Furniture,Chairs,South,23320,Chesapeake,Virginia,United States,0.00,284.98,4,"1,139.92",0.25
US-2020-152618,14/03/2019,17/03/2019,Rick Bensley,Xerox,Xerox 1963,Home Office,Office Supplies,Paper,Central,60653,Chicago,Illinois,United States,0.20,2.64,2,"8,448.00","3,125.00"
US-2020-152618,14/03/2019,17/03/2019,Rick Bensley,Hewlett-Packard,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Home Office,Technology,Machines,Central,60653,Chicago,Illinois,United States,0.30,"156,047.00",2,574.91,"271,428,571.00"
US-2020-157623,14/03/2019,18/03/2019,Dean Katz,Avery,Avery Hi-Liter Fluorescent Desk Style Markers,Corporate,Office Supplies,Art,West,92646,Huntington Beach,California,United States,0.00,1.25,1,3.38,0.37
US-2020-157623,14/03/2019,18/03/2019,Dean Katz,Xerox,Xerox 1972,Corporate,Office Supplies,Paper,West,92646,Huntington Beach,California,United States,0.00,"4,752.00",2,10.56,0.45
US-2020-149958,15/03/2019,19/03/2019,Alan Shonely,Eldon,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Consumer,Furniture,Furnishings,South,33614,Tampa,Florida,United States,0.20,5.14,3,"45,696.00","1,125.00"
US-2020-149958,15/03/2019,19/03/2019,Alan Shonely,Other,Insertable Tab Post Binder Dividers,Consumer,Office Supplies,Binders,South,33614,Tampa,Florida,United States,0.70,"-55,338.00",3,"7,218.00","-766,666,667.00"
US-2020-149958,15/03/2019,19/03/2019,Alan Shonely,GBC,GBC VeloBinder Manual Binding System,Consumer,Office Supplies,Binders,South,33614,Tampa,Florida,United States,0.70,"-316,712.00",4,"43,188.00","-733,333,333.00"
US-2020-149958,15/03/2019,19/03/2019,Alan Shonely,Xerox,Xerox 1889,Consumer,Office Supplies,Paper,South,33614,Tampa,Florida,United States,0.20,"478,152.00",3,"131,904.00","3,625.00"
US-2020-149958,15/03/2019,19/03/2019,Alan Shonely,Other,"Hot File 7-Pocket, Floor Stand",Consumer,Office Supplies,Storage,South,33614,Tampa,Florida,United States,0.20,"17,847.00",1,"142,776.00",125.00
US-2020-157609,16/03/2019,21/03/2019,Kristina Nunn,Polycom,Polycom VoiceStation 500 Conference phone,Home Office,Technology,Phones,South,27604,Raleigh,North Carolina,United States,0.20,"29,495.00",2,471.92,625.00
US-2020-118339,17/03/2019,24/03/2019,Bradley Nguyen,Bionaire,Bionaire Personal Warm Mist Humidifier/Vaporizer,Consumer,Office Supplies,Appliances,Central,55044,Lakeville,Minnesota,United States,0.00,"365,742.00",2,93.78,0.39
US-2020-118339,17/03/2019,24/03/2019,Bradley Nguyen,Newell,Newell 35,Consumer,Office Supplies,Art,Central,55044,Lakeville,Minnesota,United States,0.00,5.71,6,19.68,0.29
US-2020-118339,17/03/2019,24/03/2019,Bradley Nguyen,Avery,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Consumer,Office Supplies,Binders,Central,55044,Lakeville,Minnesota,United States,0.00,"172,224.00",6,35.88,0.48
US-2020-118339,17/03/2019,24/03/2019,Bradley Nguyen,Wilson Jones,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Consumer,Office Supplies,Binders,Central,55044,Lakeville,Minnesota,United States,0.00,"25,098.00",10,53.40,0.47
US-2020-118339,17/03/2019,24/03/2019,Bradley Nguyen,Other,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Consumer,Office Supplies,Paper,Central,55044,Lakeville,Minnesota,United States,0.00,23.59,7,47.18,0.50
US-2020-127859,17/03/2019,20/03/2019,Quincy Jones,Xerox,Xerox 1909,Corporate,Office Supplies,Paper,East,19134,Philadelphia,Pennsylvania,United States,0.20,"411,528.00",6,"126,624.00",325.00
US-2020-148838,17/03/2019,21/03/2019,Christine Phan,Balt,Balt Solid Wood Round Tables,Corporate,Furniture,Tables,East,10024,New York City,New York,United States,0.40,"-5,536,476.00",4,"1,071,576.00","-516,666,667.00"
US-2020-148838,17/03/2019,21/03/2019,Christine Phan,Bretford,Bretford Rectangular Conference Table Tops,Corporate,Furniture,Tables,East,10024,New York City,New York,United States,0.40,"-4,475,947.00",7,"1,579,746.00","-283,333,333.00"
US-2020-148838,17/03/2019,21/03/2019,Christine Phan,Hon,"Hon 30"" x 60"" Table with Locking Drawer",Corporate,Furniture,Tables,East,10024,New York City,New York,United States,0.40,"-1,227,816.00",3,"613,908.00",-0.20
US-2020-148838,17/03/2019,21/03/2019,Christine Phan,Xerox,Xerox 1918,Corporate,Office Supplies,Paper,East,10024,New York City,New York,United States,0.00,"759,696.00",4,155.04,0.49
US-2020-148838,17/03/2019,21/03/2019,Christine Phan,Xerox,Xerox 1926,Corporate,Office Supplies,Paper,East,10024,New York City,New York,United States,0.00,"163,842.00",7,34.86,0.47
US-2020-158442,17/03/2019,17/03/2019,Annie Zypern,Newell,Newell 333,Consumer,Office Supplies,Art,Central,75217,Dallas,Texas,United States,0.20,"3,336.00",2,"4,448.00",75.00
US-2020-158442,17/03/2019,17/03/2019,Annie Zypern,Xerox,Xerox 1966,Consumer,Office Supplies,Paper,Central,75217,Dallas,Texas,United States,0.20,1.88,1,"5,184.00","3,625.00"
US-2020-158442,17/03/2019,17/03/2019,Annie Zypern,Xerox,Xerox 1967,Consumer,Office Supplies,Paper,Central,75217,Dallas,Texas,United States,0.20,5.44,3,"15,552.00",0.35
US-2020-164763,17/03/2019,21/03/2019,Mark Haberlin,Belkin,Belkin 6 Outlet Metallic Surge Strip,Corporate,Office Supplies,Appliances,South,39212,Jackson,Mississippi,United States,0.00,8.49,3,32.67,0.26
US-2020-164763,17/03/2019,21/03/2019,Mark Haberlin,GBC,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Corporate,Office Supplies,Binders,South,39212,Jackson,Mississippi,United States,0.00,"149,156.00",2,30.44,0.49
US-2020-164763,17/03/2019,21/03/2019,Mark Haberlin,Acco,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Corporate,Office Supplies,Binders,South,39212,Jackson,Mississippi,United States,0.00,5.37,3,11.43,0.47
US-2020-164763,17/03/2019,21/03/2019,Mark Haberlin,Other,EcoTones Memo Sheets,Corporate,Office Supplies,Paper,South,39212,Jackson,Mississippi,United States,0.00,7.68,4,16.00,0.48
US-2020-164763,17/03/2019,21/03/2019,Mark Haberlin,Xerox,Xerox 1957,Corporate,Office Supplies,Paper,South,39212,Jackson,Mississippi,United States,0.00,6.35,2,12.96,0.49
US-2020-111871,18/03/2019,21/03/2019,Eileen Kiefer,Bush,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Home Office,Furniture,Bookcases,West,94110,San Francisco,California,United States,0.15,70.49,10,"1,198.33","58,823,529.00"
US-2020-131275,18/03/2019,24/03/2019,Sample Company A,Eldon,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Home Office,Furniture,Furnishings,West,91505,Burbank,California,United States,0.00,14.43,2,111.00,0.13
US-2020-131275,18/03/2019,24/03/2019,Sample Company A,Tennsco,Tennsco 6- and 18-Compartment Lockers,Home Office,Office Supplies,Storage,West,91505,Burbank,California,United States,0.00,"3,341,142.00",7,"1,856.19",0.18
US-2020-131275,18/03/2019,24/03/2019,Sample Company A,Other,Swingline SM12-08 MicroCut Jam Free Shredder,Home Office,Technology,Machines,West,91505,Burbank,California,United States,0.20,"4,159,896.00",4,"1,279,968.00",325.00
US-2020-145317,18/03/2019,23/03/2019,Sean Miller,Dana,"Dana Fluorescent Magnifying Lamp, White, 36""",Home Office,Furniture,Furnishings,South,32216,Jacksonville,Florida,United States,0.20,"15,294.00",3,"122,352.00",125.00
US-2020-145317,18/03/2019,23/03/2019,Sean Miller,Executive Impressions,"Executive Impressions 13"" Clairmont Wall Clock",Home Office,Furniture,Furnishings,South,32216,Jacksonville,Florida,United States,0.20,8.08,2,"30,768.00","2,625.00"
